station_id,station_name,lat,lon,zone
9400ZZLUHAW2,Harrow & Wealdstone Underground Station,51.592115,-0.334573,
9400ZZLUHBN,Holborn Underground Station,51.51758,-0.120475,
9400ZZLUHBN1,Holborn Underground Station,51.517708,-0.119504,
9400ZZLUHBN2,Holborn Underground Station,51.517706,-0.11936,
9400ZZLUHBN3,Holborn Underground Station,51.517594,-0.120244,
9400ZZLUHBN4,Holborn Underground Station,51.517513,-0.120204,
9400ZZLUHBT,High Barnet Underground Station,51.650541,-0.194298,
9400ZZLUHBT1,High Barnet Underground Station,51.65061,-0.19415,
9400ZZLUHCH,Hornchurch Underground Station,51.554093,0.219116,
9400ZZLUHCH1,Hornchurch Underground Station,51.554064,0.218249,
9400ZZLUHCH2,Hornchurch Underground Station,51.554098,0.218366,
9400ZZLUHCL,Hendon Central Underground Station,51.583301,-0.226424,
9400ZZLUHCL1,Hendon Central Underground Station,51.583256,-0.226455,
9400ZZLUHCL2,Hendon Central Station,51.583272,-0.22631,
9400ZZLUHGD,Hillingdon Underground Station,51.553715,-0.449828,
9400ZZLUHGD1,Hillingdon Underground Station,51.553587,-0.450409,
9400ZZLUHGD2,Hillingdon Underground Station,51.553596,-0.45038,
9400ZZLUHGR,Hanger Lane Underground Station,51.530177,-0.292704,
9400ZZLUHGR1,Hanger Lane Underground Station,51.530331,-0.293405,
9400ZZLUHGR2,Hanger Lane Station,51.530242,-0.293437,
9400ZZLUHGT,Highgate Underground Station,51.577532,-0.145857,
9400ZZLUHGT1,Highgate Underground Station,51.577756,-0.145805,
9400ZZLUHGT2,Highgate,51.577713,-0.145922,
9400ZZLUHLT,Hainault Underground Station,51.603659,0.093482,
9400ZZLUHLT1,Hainault Underground Station,51.603572,0.093304,
9400ZZLUHLT2,Hainault Underground Station,51.603732,0.093384,
9400ZZLUHNX,Hatton Cross Underground Station,51.466747,-0.423191,
9400ZZLUHNX1,Hatton Cross Underground Station,51.466393,-0.423607,
9400ZZLUHNX2,Hatton Cross Station,51.466393,-0.423607,
9400ZZLUHOH,Harrow-on-the-Hill Underground Station,51.579195,-0.337225,
9400ZZLUHOH1,Harrow-on-the-Hill Underground Station,51.579086,-0.336565,
9400ZZLUHOH2,Harrow-on-the-Hill Underground Station,51.579067,-0.336479,
9400ZZLUHPC,Hyde Park Corner Underground Station,51.503035,-0.152441,
9400ZZLUHPC1,Hyde Park Corner Underground Station,51.502785,-0.153129,
9400ZZLUHPC2,Hyde Park Corner,51.502866,-0.153759,
9400ZZLUHPK,Holland Park Underground Station,51.507143,-0.205679,
9400ZZLUHPK1,Holland Park Underground Station,51.507145,-0.205751,
9400ZZLUHPK2,Holland Park Underground Station,51.50718,-0.205749,
9400ZZLUHR4,Heathrow Terminal 4 Underground Station,51.458524,-0.445771,
9400ZZLUHR41,Heathrow Terminal 4 Underground Station,51.458363,-0.445863,
9400ZZLUHR5,Heathrow Terminal 5 Underground Station,51.470052,-0.49056,
9400ZZLUHR51,Heathrow Terminal 5 Underground Station,51.470006,-0.49049,
9400ZZLUHRC,Heathrow Terminals 2 & 3 Underground Station,51.471235,-0.452265,
9400ZZLUHRC1,Heathrow Terminals 2 & 3 Underground Station,51.471325,-0.452334,
9400ZZLUHRC2,Heathrow Terminals 1-2-3 Underground Station,51.471352,-0.45229,
9400ZZLUHSC,Hammersmith (H&C Line) Underground Station,51.493535,-0.225013,
9400ZZLUHSC1,Hammersmith (H&C Line) Underground Station,51.493843,-0.22513,
9400ZZLUHSD,Hammersmith (Dist&Picc Line) Underground Station,51.4923,-0.22362,
9400ZZLUHSD1,Hammersmith (Dist&Picc Line) Underground Station,51.492496,-0.224073,
9400ZZLUHSD2,Hammersmith (Dist&Picc Line) Underground Station,51.49245,-0.224018,
9400ZZLUHSD3,Hammersmith (Dist&Picc Line) Underground Station,51.492423,-0.223975,
9400ZZLUHSD4,Hammersmith (Dist&Picc Line) Underground Station,51.492386,-0.223934,
9400ZZLUHSK,High Street Kensington Underground Station,51.501055,-0.192792,
9400ZZLUHSK1,High Street Kensington Underground Station,51.500435,-0.192197,
9400ZZLUHSK2,High Street Kensington Underground Station,51.500362,-0.192142,
9400ZZLUHSN,Harlesden Underground Station,51.53631,-0.257883,
9400ZZLUHSN1,Harlesden Underground Station,51.536343,-0.257694,
9400ZZLUHSN2,Harlesden Underground Station,51.536297,-0.257581,
9400ZZLUHTD,Hampstead Underground Station,51.556632,-0.178487,
9400ZZLUHTD1,Hampstead Underground Station,51.556443,-0.178466,
9400ZZLUHTD2,Hampstead Underground Station,51.556239,-0.177464,
9400ZZLUHWC,Hounslow Central Underground Station,51.471295,-0.366578,
9400ZZLUHWC1,Hounslow Central Underground Station,51.471335,-0.366203,
9400ZZLUHWC2,Hounslow Central Station,51.471281,-0.366205,
9400ZZLUHWE,Hounslow East Underground Station,51.473213,-0.356474,
9400ZZLUHWE1,Hounslow East Underground Station,51.473541,-0.356145,
9400ZZLUHWE2,Hounslow East Underground Station,51.473603,-0.356057,
9400ZZLUHWT,Hounslow West Underground Station,51.473469,-0.386544,
9400ZZLUHWT1,Hounslow West Underground Station,51.473422,-0.385754,
9400ZZLUHWT2,Hounslow West Station,51.473576,-0.385806,
9400ZZLUHWY,Holloway Road Underground Station,51.552697,-0.113244,
9400ZZLUHWY1,Holloway Road Underground Station,51.552905,-0.11335,
9400ZZLUHWY2,Holloway Road Station,51.552739,-0.113069,
9400ZZLUICK,Ickenham Underground Station,51.561992,-0.442001,
9400ZZLUICK1,Ickenham Underground Station,51.56177,-0.442225,
9400ZZLUICK2,Ickenham Underground Station,51.561716,-0.442256,
9400ZZLUKBN,Kilburn Underground Station,51.546803,-0.204105,
9400ZZLUKBN1,Kilburn Underground Station,51.546989,-0.204487,
9400ZZLUKBN2,Kilburn Underground Station,51.547183,-0.204248,
9400ZZLUKBY,Kingsbury Underground Station,51.584845,-0.27879,
9400ZZLUKBY1,Kingsbury Underground Station,51.584496,-0.278342,
9400ZZLUKBY2,Kingsbury Underground Station,51.584613,-0.278323,
9400ZZLUKEN,Kenton Underground Station,51.581756,-0.31691,
9400ZZLUKEN1,Kenton Underground Station,51.581564,-0.316715,
9400ZZLUKEN2,Kenton Underground Station,51.582209,-0.317168,
9400ZZLUKNB,Knightsbridge Underground Station,51.501669,-0.160508,
9400ZZLUKNB1,Knightsbridge Underground Station,51.501463,-0.161179,
9400ZZLUKNB2,Knightsbridge Underground Station,51.5015,-0.161235,
9400ZZLUKNG,Kennington Underground Station,51.488337,-0.105963,
9400ZZLUKNG1,Kennington Underground Station,51.488449,-0.105699,
9400ZZLUKNG2,Kennington Underground Station,51.488396,-0.105759,
9400ZZLUKOY,Kensington (Olympia) Underground Station,51.497624,-0.210015,
9400ZZLUKOY1,Kensington (Olympia) Underground Station,51.498049,-0.210171,
9400ZZLUKPK,Kilburn Park Underground Station,51.534979,-0.194232,
9400ZZLUKPK1,Kilburn Park Underground Station,51.535145,-0.193937,
9400ZZLUKPK2,Kilburn Park Station,51.535133,-0.194283,
9400ZZLUKSH,Kentish Town Underground Station,51.550312,-0.140733,
9400ZZLUKSH1,Kentish Town Underground Station,51.550356,-0.140702,
9400ZZLUKSH2,Kentish Town Underground Station,51.550294,-0.140719,
9400ZZLUKSL,Kensal Green Underground Station,51.530539,-0.225016,
9400ZZLUKSL1,Kensal Green Underground Station,51.530521,-0.224987,
9400ZZLUKSL2,Kensal Green Underground Station,51.530519,-0.224887,
9400ZZLUKSX,King's Cross St. Pancras Underground Station,51.530663,-0.123194,
9400ZZLUKSX1,King's Cross St. Pancras Underground Station,51.530433,-0.12231,
9400ZZLUKSX2,King's Cross St. Pancras Underground Station,51.530467,-0.122208,
9400ZZLUKSX3,King's Cross St. Pancras Underground Station,51.529911,-0.123961,
9400ZZLUKSX4,King's Cross St. Pancras Underground Station,51.530832,-0.121991,
9400ZZLUKSX5,King's Cross St. Pancras Underground Station,51.53084,-0.121875,
9400ZZLUKSX6,King's Cross St. Pancras Underground Station,51.531289,-0.12301,
9400ZZLUKSX7,King's Cross St. Pancras Underground Station,51.531361,-0.123007,
9400ZZLUKSX8,King's Cross St. Pancras Underground Station,51.529874,-0.123919,
9400ZZLUKWG,Kew Gardens Underground Station,51.477058,-0.285241,
9400ZZLUKWG1,Kew Gardens Underground Station,51.47694,-0.285159,
9400ZZLUKWG2,Kew Gardens Underground Station,51.477003,-0.285143,
9400ZZLULAD,Ladbroke Grove Underground Station,51.517449,-0.210391,
9400ZZLULAD1,Ladbroke Grove Underground Station,51.517356,-0.210783,
9400ZZLULAD2,Ladbroke Grove Underground Station,51.517381,-0.210667,
9400ZZLULBN,Lambeth North Underground Station,51.498808,-0.112315,
9400ZZLULBN1,Lambeth North Underground Station,51.498519,-0.111174,
9400ZZLULBN2,Lambeth North,51.498483,-0.111175,
9400ZZLULGN,Loughton Underground Station,51.641443,0.055476,
9400ZZLULGN1,Loughton Underground Station,51.640874,0.056129,
9400ZZLULGN2,Loughton Underground Station,51.640848,0.05607,
9400ZZLULGT,Lancaster Gate Underground Station,51.511723,-0.175494,
9400ZZLULGT1,Lancaster Gate Underground Station,51.511773,-0.174685,
9400ZZLULGT2,Lancaster Gate Station,51.511856,-0.17484,
9400ZZLULNB,London Bridge Underground Station,51.505721,-0.088873,
9400ZZLULNB1,London Bridge Underground Station,51.505716,-0.088599,
9400ZZLULNB2,London Bridge Underground Station,51.505839,-0.087844,
9400ZZLULNB3,London Bridge Station,51.505021,-0.08955,
9400ZZLULNB4,London Bridge Station,51.505551,-0.088908,
9400ZZLULRD,Latimer Road Underground Station,51.513389,-0.217799,
9400ZZLULRD1,Latimer Road Underground Station,51.513524,-0.217779,
9400ZZLULRD2,Latimer Road Underground Station,51.513471,-0.217853,
9400ZZLULSQ,Leicester Square Underground Station,51.511386,-0.128426,
9400ZZLULSQ1,Leicester Square Underground Station,51.511973,-0.128618,
9400ZZLULSQ2,Leicester Square Underground Station,51.51191,-0.128577,
9400ZZLULSQ3,Leicester Square Underground Station,51.511598,-0.127667,
9400ZZLULSQ4,Leicester Square Underground Station,51.511624,-0.127609,
9400ZZLULVT,Liverpool Street Underground Station,51.517372,-0.083182,
9400ZZLULVT1,Liverpool Street Underground Station,51.51811,-0.082127,
9400ZZLULVT2,Liverpool Street Underground Station,51.518058,-0.082201,
9400ZZLULVT3,Liverpool Street Underground Station,51.517269,-0.082364,
9400ZZLULVT4,Liverpool Street Underground Station,51.517259,-0.082278,
9400ZZLULYN,Leyton Underground Station,51.556589,-0.005523,
9400ZZLULYN1,Leyton Underground Station,51.556923,-0.005047,
9400ZZLULYN2,Leyton Underground Station,51.556984,-0.004958,
9400ZZLULYS,Leytonstone Underground Station,51.568324,0.008194,
9400ZZLULYS1,Leytonstone Underground Station,51.568342,0.008209,
9400ZZLULYS2,Leytonstone Underground Station,51.568295,0.008351,
9400ZZLUMBA,Marble Arch Underground Station,51.513424,-0.158953,
9400ZZLUMBA1,Marble Arch Underground Station,51.513592,-0.157606,
9400ZZLUMBA2,Marble Arch,51.513382,-0.157946,
9400ZZLUMDN,Morden Underground Station,51.402142,-0.194839,
9400ZZLUMDN1,Morden Underground Station,51.40234,-0.194832,
9400ZZLUMDN2,Morden Underground Station,51.402421,-0.194828,
9400ZZLUMED,Mile End Underground Station,51.525122,-0.03364,
9400ZZLUMED1,Mile End Underground Station,51.525328,-0.033559,
9400ZZLUMED2,Mile End Underground Station,51.525362,-0.033457,
9400ZZLUMED3,Mile End Underground Station,51.525387,-0.033369,
9400ZZLUMED4,Mile End Underground Station,51.525404,-0.033268,
9400ZZLUMGT,Moorgate Underground Station,51.518176,-0.088322,
9400ZZLUMGT1,Moorgate Underground Station,51.518463,-0.089406,
9400ZZLUMGT2,Moorgate Underground Station,51.518492,-0.089505,
9400ZZLUMGT3,Moorgate Underground Station,51.518869,-0.087818,
9400ZZLUMGT4,Moorgate Underground Station,51.518931,-0.087786,
9400ZZLUMHL,Mill Hill East Underground Station,51.608229,-0.209986,
9400ZZLUMHL1,Mill Hill East Underground Station,51.608191,-0.209843,
9400ZZLUMMT,Monument Underground Station,51.5107,-0.085969,
9400ZZLUMMT1,Monument Underground Station,51.510749,-0.086169,
9400ZZLUMMT2,Monument Underground Station,51.51072,-0.086069,
9400ZZLUMPK,Moor Park Underground Station,51.629845,-0.432454,
9400ZZLUMPK1,Moor Park Underground Station,51.629713,-0.432025,
9400ZZLUMPK2,Moor Park Underground Station,51.629658,-0.431983,
9400ZZLUMPK3,Moor Park Underground Station,51.629786,-0.43208,
9400ZZLUMRH,Manor House Underground Station,51.570738,-0.096118,
9400ZZLUMRH1,Manor House Underground Station,51.570284,-0.09644,
9400ZZLUMRH2,Manor House,51.570349,-0.096553,
9400ZZLUMSH,Mansion House Underground Station,51.512117,-0.094009,
9400ZZLUMSH1,Mansion House Underground Station,51.511707,-0.094776,
9400ZZLUMSH2,Mansion House Underground Station,51.511702,-0.09505,
9400ZZLUMSH3,Mansion House Underground Station,51.511695,-0.095165,
9400ZZLUMTC,Mornington Crescent Underground Station,51.534679,-0.138789,
9400ZZLUMTC1,Mornington Crescent Underground Station,51.534388,-0.138585,
9400ZZLUMTC2,Mornington Crescent,51.534393,-0.138339,
9400ZZLUMVL,Maida Vale Underground Station,51.529777,-0.185758,
9400ZZLUMVL1,Maida Vale Underground Station,51.529567,-0.185551,
9400ZZLUMVL2,Maida Vale Station,51.529628,-0.185447,
9400ZZLUMYB,Marylebone Underground Station,51.522322,-0.163207,
9400ZZLUMYB1,Marylebone Underground Station,51.522119,-0.163475,
9400ZZLUMYB2,Marylebone Underground Station,51.522144,-0.163359,
9400ZZLUNAN,North Acton Underground Station,51.523524,-0.259755,
9400ZZLUNAN1,North Acton Underground Station,51.523569,-0.259739,
9400ZZLUNAN2,North Acton Underground Station,51.523549,-0.259653,
9400ZZLUNBP,Newbury Park Underground Station,51.575726,0.090004,
9400ZZLUNBP1,Newbury Park Underground Station,51.57551,0.090052,
9400ZZLUNBP2,Newbury Park Underground Station,51.575582,0.090055,
9400ZZLUNDN,Neasden Underground Station,51.553986,-0.249837,
9400ZZLUNDN1,Neasden Underground Station,51.554245,-0.250317,
9400ZZLUNDN2,Neasden Station,51.554273,-0.250359,
9400ZZLUNEN,North Ealing Underground Station,51.517505,-0.288868,
9400ZZLUNEN1,North Ealing Underground Station,51.517822,-0.288395,
9400ZZLUNEN2,North Ealing Underground Station,51.517787,-0.288454,
9400ZZLUNFD,Northfields Underground Station,51.499319,-0.314719,
9400ZZLUNFD1,Northfields Underground Station,51.499643,-0.313468,
9400ZZLUNFD2,Northfields Underground Station,51.499668,-0.313381,
9400ZZLUNGW,North Greenwich Underground Station,51.50047,0.004287,
9400ZZLUNGW1,North Greenwich Underground Station,51.500382,0.005191,
9400ZZLUNGW2,North Greenwich Underground Station,51.500425,0.005308,
9400ZZLUNHA,North Harrow Underground Station,51.584872,-0.362408,
9400ZZLUNHA1,North Harrow Underground Station,51.585094,-0.362833,
9400ZZLUNHA2,North Harrow Underground Station,51.585066,-0.362776,
9400ZZLUNHG,Notting Hill Gate Underground Station,51.509128,-0.196104,
9400ZZLUNHG1,Notting Hill Gate Underground Station,51.508921,-0.197309,
9400ZZLUNHG2,Notting Hill Gate Underground Station,51.508988,-0.196974,
9400ZZLUNHG3,Notting Hill Gate Underground Station,51.508749,-0.196033,
9400ZZLUNHG4,Notting Hill Gate Underground Station,51.508677,-0.196007,
9400ZZLUNHT,Northolt Underground Station,51.548236,-0.368699,
9400ZZLUNHT1,Northolt Underground Station,51.548457,-0.369124,
9400ZZLUNHT2,Northolt Station,51.548333,-0.36923,
9400ZZLUNKP,Northwick Park Underground Station,51.578481,-0.318056,
9400ZZLUNKP1,Northwick Park Underground Station,51.578393,-0.317569,
9400ZZLUNKP2,Northwick Park Station,51.578491,-0.317478,
9400ZZLUNOW,Northwood Underground Station,51.611053,-0.423829,
9400ZZLUNOW1,Northwood Underground Station,51.611001,-0.42399,
9400ZZLUNOW2,Northwood Underground Station,51.610947,-0.423963,
9400ZZLUNWH,Northwood Hills Underground Station,51.600572,-0.409464,
9400ZZLUNWH1,Northwood Hills Underground Station,51.600529,-0.408974,
9400ZZLUNWH2,Northwood Hills Underground Station,51.600492,-0.408875,
9400ZZLUNWY,North Wembley Underground Station,51.562551,-0.304,
9400ZZLUNWY1,North Wembley Underground Station,51.562322,-0.303691,
9400ZZLUNWY2,North Wembley Underground Station,51.5628,-0.303774,
9400ZZLUOAK,Oakwood Underground Station,51.647725,-0.132168,
9400ZZLUOAK1,Oakwood Underground Station,51.647336,-0.131418,
9400ZZLUOAK2,Oakwood Station,51.647371,-0.131402,
9400ZZLUODS,Old Street Underground Station,51.525864,-0.08777,
9400ZZLUODS1,Old Street Underground Station,51.524988,-0.087547,
9400ZZLUODS2,Old Street Station,51.525456,-0.087527,
9400ZZLUOSY,Osterley Underground Station,51.481274,-0.352224,
9400ZZLUOSY1,Osterley Underground Station,51.481502,-0.351812,
9400ZZLUOSY2,Osterley Underground Station,51.481448,-0.351843,
9400ZZLUOVL,Oval Underground Station,51.48185,-0.112439,
9400ZZLUOVL1,Oval Underground Station,51.481574,-0.112623,
9400ZZLUOVL2,Oval Underground Station,51.481777,-0.112399,
9400ZZLUOXC,Oxford Circus Underground Station,51.515224,-0.141903,
9400ZZLUOXC1,Oxford Circus Underground Station,51.515377,-0.141363,
9400ZZLUOXC2,Oxford Circus Underground Station,51.51576,-0.14227,
9400ZZLUOXC3,Oxford Circus Underground Station,51.515721,-0.142084,
9400ZZLUOXC4,Oxford Circus Underground Station,51.515697,-0.142244,
9400ZZLUOXC5,Oxford Circus Underground Station,51.515384,-0.141248,
9400ZZLUOXC6,Oxford Circus Underground Station,51.515794,-0.14211,
9400ZZLUPAC,Paddington Underground Station,51.516581,-0.175689,
9400ZZLUPAC1,Paddington Underground Station,51.516299,-0.17547,
9400ZZLUPAC2,Paddington Underground Station,51.516345,-0.175526,
9400ZZLUPAC3,Paddington Underground Station,51.515383,-0.175521,
9400ZZLUPAC4,Paddington Underground Station,51.515436,-0.175447,
9400ZZLUPAH,Paddington (H&C Line)-Underground,51.518187,-0.178306,
9400ZZLUPAH1,Paddington (H&C Line)-Underground,51.518201,-0.178623,
9400ZZLUPAH2,Paddington (H&C Line)-Underground,51.518163,-0.178523,
9400ZZLUPCC,Piccadilly Circus Underground Station,51.51005,-0.133798,
9400ZZLUPCC1,Piccadilly Circus Underground Station,51.510083,-0.135281,
9400ZZLUPCC2,Piccadilly Circus Underground Station,51.510117,-0.135179,
